order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status
ORD-20251222-237032,2025-12-22T19:36:31.204298,REST-DXB-001,CUST-10157,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.55, ""subtotal"": 45.1}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.2, ""subtotal"": 16.4}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.26, ""subtotal"": 117.78}]",179.28,card,delivered
ORD-20251222-526848,2025-12-22T19:52:08.204298,REST-SHJ-001,CUST-10117,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.22, ""subtotal"": 38.44}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.51, ""subtotal"": 51.51}]",89.95,card,completed
ORD-20251222-439890,2025-12-22T20:19:02.204298,REST-DXB-001,CUST-10481,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.33, ""subtotal"": 126.99}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.55, ""subtotal"": 67.65}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.43, ""subtotal"": 43.43}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.93, ""subtotal"": 14.93}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.45, ""subtotal"": 118.35}]",371.35,cash,completed
ORD-20251222-952106,2025-12-22T20:46:05.204298,REST-AUH-001,CUST-10225,delivery,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.77, ""subtotal"": 53.31}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.26, ""subtotal"": 120.78}]",174.09,cash,completed
ORD-20251222-491564,2025-12-22T20:58:44.204298,REST-DXB-001,CUST-10233,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.75, ""subtotal"": 56.25}]",56.25,card,delivered
ORD-20251222-667463,2025-12-22T21:51:51.204298,REST-AUH-002,CUST-10177,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.41, ""subtotal"": 38.82}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.86, ""subtotal"": 15.72}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.56, ""subtotal"": 28.68}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.5, ""subtotal"": 17.5}]",100.72,card,delivered
ORD-20251222-900705,2025-12-22T22:15:51.204298,REST-AUH-001,CUST-10489,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.65, ""subtotal"": 77.3}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.74, ""subtotal"": 5.74}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.52, ""subtotal"": 34.56}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.91, ""subtotal"": 7.91}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.27, ""subtotal"": 42.54}]",168.05,wallet,completed
ORD-20251222-271409,2025-12-22T22:29:16.204298,REST-AUH-002,CUST-10287,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 41.48, ""subtotal"": 82.96}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.29, ""subtotal"": 18.87}]",101.83,card,delivered
ORD-20251222-156806,2025-12-22T22:35:05.204298,REST-SHJ-001,CUST-10267,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 18.66, ""subtotal"": 18.66}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.61, ""subtotal"": 29.22}]",47.88,cash,completed
ORD-20251223-562725,2025-12-23T10:51:08.204298,REST-DXB-002,CUST-10153,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.56, ""subtotal"": 21.56}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.48, ""subtotal"": 55.44}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 36.25, ""subtotal"": 36.25}]",113.25,cash,completed
ORD-20251223-611053,2025-12-23T11:19:50.204298,REST-AUH-002,CUST-10464,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.14, ""subtotal"": 52.14}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.36, ""subtotal"": 130.08}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.63, ""subtotal"": 29.26}]",211.48,card,completed
ORD-20251223-303289,2025-12-23T11:21:41.204298,REST-DXB-001,CUST-10358,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.82, ""subtotal"": 59.46}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.95, ""subtotal"": 62.85}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.82, ""subtotal"": 56.46}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.26, ""subtotal"": 39.26}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 22.55, ""subtotal"": 22.55}]",240.58,wallet,completed
ORD-20251223-460668,2025-12-23T11:52:12.204298,REST-AUH-001,CUST-10364,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.71, ""subtotal"": 56.13}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 54.7, ""subtotal"": 109.4}]",165.53,wallet,completed
ORD-20251223-931814,2025-12-23T11:58:17.204298,REST-DXB-001,CUST-10291,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.37, ""subtotal"": 66.74}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.14, ""subtotal"": 34.28}]",101.02,wallet,delivered
ORD-20251223-690546,2025-12-23T12:08:05.204298,REST-AUH-001,CUST-10443,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 22.37, ""subtotal"": 22.37}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.27, ""subtotal"": 21.27}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.65, ""subtotal"": 77.3}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.38, ""subtotal"": 82.76}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.71, ""subtotal"": 37.42}]",241.12,cash,completed
ORD-20251223-198869,2025-12-23T12:11:59.204298,REST-DXB-001,CUST-10041,delivery,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.2, ""subtotal"": 8.2}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.75, ""subtotal"": 131.25}]",139.45,wallet,completed
ORD-20251223-932383,2025-12-23T12:38:32.204298,REST-AUH-002,CUST-10442,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.29, ""subtotal"": 6.29}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 67.85, ""subtotal"": 67.85}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.56, ""subtotal"": 77.12}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.79, ""subtotal"": 40.79}]",192.05,cash,delivered
ORD-20251223-290921,2025-12-23T12:50:28.204298,REST-DXB-002,CUST-10197,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.56, ""subtotal"": 64.68}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 22.64, ""subtotal"": 45.28}]",109.96,wallet,delivered
ORD-20251223-947224,2025-12-23T12:53:00.204298,REST-DXB-002,CUST-10233,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.66, ""subtotal"": 38.66}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 22.64, ""subtotal"": 45.28}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.48, ""subtotal"": 18.48}]",102.42,cash,completed
ORD-20251223-892737,2025-12-23T12:58:47.204298,REST-DXB-001,CUST-10087,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.75, ""subtotal"": 18.75}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.14, ""subtotal"": 132.42}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.93, ""subtotal"": 11.86}]",163.03,wallet,delivered
ORD-20251223-873345,2025-12-23T13:44:29.204298,REST-DXB-002,CUST-10145,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 21.56, ""subtotal"": 64.68}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.55, ""subtotal"": 55.65}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.51, ""subtotal"": 52.53}]",172.86,wallet,completed
ORD-20251223-631448,2025-12-23T14:21:32.204298,REST-AUH-001,CUST-10219,delivery,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.3, ""subtotal"": 20.3}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.64, ""subtotal"": 93.28}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 54.7, ""subtotal"": 109.4}]",222.98,cash,completed
ORD-20251223-880342,2025-12-23T14:22:39.204298,REST-SHJ-001,CUST-10003,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.43, ""subtotal"": 34.43}]",34.43,wallet,completed
ORD-20251223-476573,2025-12-23T14:34:22.204298,REST-DXB-002,CUST-10012,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.71, ""subtotal"": 101.42}]",101.42,wallet,completed
ORD-20251223-391239,2025-12-23T14:56:02.204298,REST-DXB-002,CUST-10017,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 56.92, ""subtotal"": 56.92}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 62.73, ""subtotal"": 125.46}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.55, ""subtotal"": 87.1}]",269.48,card,delivered
ORD-20251223-109925,2025-12-23T15:33:53.204298,REST-DXB-002,CUST-10053,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.0, ""subtotal"": 12.0}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.47, ""subtotal"": 22.94}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.0, ""subtotal"": 41.0}]",75.94,wallet,delivered
ORD-20251223-707666,2025-12-23T16:25:50.204298,REST-AUH-001,CUST-10410,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.7, ""subtotal"": 54.7}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.3, ""subtotal"": 40.6}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.63, ""subtotal"": 37.26}]",132.56,card,completed
ORD-20251223-549787,2025-12-23T16:36:10.204298,REST-AUH-002,CUST-10085,dine_in,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.28, ""subtotal"": 24.56}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.29, ""subtotal"": 18.87}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.14, ""subtotal"": 156.42}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.96, ""subtotal"": 34.96}]",234.81,cash,completed
ORD-20251223-281138,2025-12-23T16:53:15.204298,REST-AUH-002,CUST-10351,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.76, ""subtotal"": 21.76}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 49.26, ""subtotal"": 98.52}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.29, ""subtotal"": 6.29}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.41, ""subtotal"": 19.41}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.19, ""subtotal"": 45.57}]",191.55,card,delivered
ORD-20251223-538676,2025-12-23T16:59:57.204298,REST-SHJ-001,CUST-10393,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.66, ""subtotal"": 55.98}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.9, ""subtotal"": 49.9}]",105.88,card,delivered
ORD-20251223-756736,2025-12-23T17:00:23.204298,REST-AUH-001,CUST-10152,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.3, ""subtotal"": 20.3}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.48, ""subtotal"": 10.48}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.91, ""subtotal"": 15.82}]",46.6,cash,delivered
ORD-20251223-980919,2025-12-23T17:09:00.204298,REST-AUH-002,CUST-10350,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.26, ""subtotal"": 49.26}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.56, ""subtotal"": 77.12}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.5, ""subtotal"": 52.5}]",178.88,cash,completed
ORD-20251223-164014,2025-12-23T17:09:03.204298,REST-DXB-001,CUST-10438,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.55, ""subtotal"": 67.65}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.8, ""subtotal"": 17.6}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 33.37, ""subtotal"": 100.11}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.93, ""subtotal"": 29.86}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 43.75, ""subtotal"": 43.75}]",258.97,cash,completed
ORD-20251223-734717,2025-12-23T17:21:41.204298,REST-DXB-001,CUST-10367,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.93, ""subtotal"": 29.86}]",29.86,wallet,delivered
ORD-20251223-253714,2025-12-23T17:30:14.204298,REST-SHJ-001,CUST-10091,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.67, ""subtotal"": 46.67}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.15, ""subtotal"": 9.15}]",55.82,wallet,completed
ORD-20251223-629396,2025-12-23T17:40:53.204298,REST-DXB-002,CUST-10489,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.56, ""subtotal"": 21.56}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.66, ""subtotal"": 38.66}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.06, ""subtotal"": 12.12}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.63, ""subtotal"": 20.63}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.55, ""subtotal"": 130.65}]",223.62,cash,delivered
ORD-20251223-461230,2025-12-23T17:49:20.204298,REST-SHJ-001,CUST-10289,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.75, ""subtotal"": 101.5}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 18.67, ""subtotal"": 37.34}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 64.67, ""subtotal"": 194.01}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.22, ""subtotal"": 38.44}]",371.29,card,delivered
ORD-20251223-812709,2025-12-23T17:56:13.204298,REST-DXB-001,CUST-10119,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.33, ""subtotal"": 84.66}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.8, ""subtotal"": 26.4}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.37, ""subtotal"": 66.74}]",177.8,card,delivered
ORD-20251223-729182,2025-12-23T18:08:17.204298,REST-DXB-001,CUST-10398,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.22, ""subtotal"": 153.66}]",153.66,cash,completed
ORD-20251223-903197,2025-12-23T19:20:55.204298,REST-DXB-001,CUST-10048,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.14, ""subtotal"": 34.28}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.45, ""subtotal"": 78.9}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.86, ""subtotal"": 125.58}]",238.76,cash,completed
ORD-20251223-921466,2025-12-23T19:43:57.204298,REST-DXB-001,CUST-10024,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.62, ""subtotal"": 34.86}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.14, ""subtotal"": 88.28}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.86, ""subtotal"": 83.72}]",206.86,cash,completed
ORD-20251223-636220,2025-12-23T19:46:11.204298,REST-AUH-001,CUST-10158,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.33, ""subtotal"": 33.33}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 10.48, ""subtotal"": 31.44}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.52, ""subtotal"": 23.04}]",87.81,cash,delivered
ORD-20251223-322027,2025-12-23T20:34:32.204298,REST-AUH-002,CUST-10118,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.28, ""subtotal"": 36.84}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 55.05, ""subtotal"": 110.1}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.29, ""subtotal"": 12.58}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.0, ""subtotal"": 38.0}]",197.52,cash,delivered
ORD-20251223-467541,2025-12-23T20:43:56.204298,REST-AUH-001,CUST-10305,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.65, ""subtotal"": 38.65}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.71, ""subtotal"": 18.71}]",57.36,cash,completed
ORD-20251223-911627,2025-12-23T20:53:04.204298,REST-DXB-002,CUST-10064,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.0, ""subtotal"": 12.0}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.98, ""subtotal"": 8.98}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.48, ""subtotal"": 55.44}]",76.42,cash,delivered
